TrialIndex,GoodSelection,TrialType,IsStim,HasAnalysisWindow,VisualStimOnS,VisualStimOffS,ElectricalStimOnRelVisualS,AnalysisDurationS,SampleRateHz,Condition,SignedCoherence,Direction,Response,LeftCandidateCount,RightCandidateCount,MicrosaccadeCount,MicrosaccadeRateHz
736,1,NonStim,0,1,2362.21773333333,2363.20846666667,NaN,0.99100000000044,999.999999796273,1,-0.6363,-1,1,10,6,0,0
737,1,Stim,1,1,2365.60996666667,2366.57546666667,-0.0555666666664365,0.965999999999894,999.999999796273,4,0.6363,1,1,17,1,0,0
738,1,NonStim,0,1,2369.08513333333,2370.0518,NaN,0.966000000000349,999.999999796273,4,0.3636,1,1,19,6,3,3.10559006211068
739,1,Stim,1,1,2372.4439,2373.40893333333,-0.0558666666670433,0.965000000000146,999.999999796273,2,-1,-1,0,17,6,1,1.03626943005166
741,1,Stim,1,1,2378.35313333333,2379.35496666667,-0.0519000000003871,1.0010000000002,999.999999796273,1,0.6363,1,1,21,7,1,0.999000999000796
742,1,Stim,1,1,2381.86193333333,2382.84426666667,-0.0577333333335446,0.983000000000175,999.999999796273,2,-0.0909,-1,0,21,21,3,3.05188199389569
745,1,NonStim,0,1,2388.38893333333,2389.3461,NaN,0.958000000000084,999.999999796273,3,1,1,1,21,11,3,3.13152400835046
746,1,NonStim,0,1,2391.76353333333,2392.72106666667,NaN,0.958000000000084,999.999999796273,2,-0.1818,-1,0,14,9,0,0
747,1,Stim,1,1,2395.1891,2396.14946666667,-0.0643333333332521,0.960000000000036,999.999999796273,3,0.1818,1,0,15,8,0,0
748,1,NonStim,0,1,2398.58173333333,2399.54736666667,NaN,0.966000000000349,999.999999796273,4,0.0909,1,1,21,6,2,2.07039337474045
749,1,NonStim,0,1,2402.107,2403.07206666667,NaN,0.966000000000349,999.999999796273,3,-0.3636,-1,1,14,8,3,3.10559006211068
750,1,NonStim,0,1,2405.4076,2406.37236666667,NaN,0.965000000000146,999.999999796273,4,-1,-1,1,18,4,3,3.10880829015497
752,1,Stim,1,1,2411.3992,2412.3773,-0.0483333333336304,0.978000000000065,999.999999796273,4,0.3636,1,0,8,6,1,1.02249488752549
753,1,NonStim,0,1,2414.73343333333,2415.69936666667,NaN,0.966000000000349,999.999999796273,2,-0.4545,-1,0,12,9,1,1.03519668737023
754,1,NonStim,0,1,2418.08333333333,2419.05083333333,NaN,0.967000000000553,999.999999796273,2,-0.6363,-1,1,15,9,3,3.10237849017403
755,1,NonStim,0,1,2421.5767,2422.54256666667,NaN,0.965999999999894,999.999999796273,1,0.0909,1,1,22,3,2,2.07039337474143
756,1,NonStim,0,1,2425.0689,2426.05203333333,NaN,0.984000000000378,999.999999796273,1,-0.3636,-1,0,14,6,0,0
757,1,Stim,1,1,2428.40226666667,2429.37333333333,-0.060733333333701,0.971000000000458,999.999999796273,2,-0.6363,-1,1,12,7,0,0
758,1,NonStim,0,1,2431.80213333333,2432.76796666667,NaN,0.965000000000146,999.999999796273,2,0.6363,1,1,12,10,1,1.03626943005166
761,1,Stim,1,1,2439.7122,2440.69546666667,-0.0521333333331313,0.983000000000175,999.999999796273,3,-0.0909,-1,1,14,13,2,2.03458799593046
762,1,NonStim,0,1,2443.11323333333,2444.09643333333,NaN,0.983000000000175,999.999999796273,3,-0.6363,-1,1,14,7,1,1.01729399796523
763,1,Stim,1,1,2446.5463,2447.53986666667,-0.0637000000006083,0.993000000000393,999.999999796273,3,0.0909,1,1,19,6,1,1.00704934541753
764,1,NonStim,0,1,2449.8224,2450.79513333333,NaN,0.973000000000411,999.999999796273,4,-0.6363,-1,1,16,3,1,1.02774922918764
766,1,Stim,1,1,2456.4732,2457.43876666667,-0.0675333333338131,0.965000000000146,999.999999796273,2,0.1818,1,0,18,10,5,5.18134715025829
767,1,NonStim,0,1,2459.91526666667,2460.87406666667,NaN,0.958999999999833,999.999999796273,3,0.0909,1,0,14,11,1,1.04275286757057
768,1,Stim,1,1,2463.1748,2464.14816666667,-0.0512999999996282,0.97400000000016,999.999999796273,2,-0.1818,-1,1,14,13,2,2.05338809034874
769,1,NonStim,0,1,2466.55796666667,2467.542,NaN,0.985000000000127,999.999999796273,2,0.0909,1,1,10,7,0,0
770,1,NonStim,0,1,2469.8504,2470.8438,NaN,0.992999999999938,999.999999796273,3,0.1818,1,1,12,11,2,2.01409869083598
773,1,NonStim,0,1,2478.21886666667,2479.18473333333,NaN,0.966000000000349,999.999999796273,1,0.1818,1,1,16,5,3,3.10559006211068
775,1,NonStim,0,1,2484.57736666667,2485.5523,NaN,0.975000000000364,999.999999796273,1,-0.4545,-1,1,16,4,1,1.02564102564064
776,1,Stim,1,1,2488.1772,2489.1436,-0.0554999999999382,0.966000000000349,999.999999796273,1,-1,-1,1,15,4,2,2.07039337474045
777,1,Stim,1,1,2491.67036666667,2492.639,-0.0720666666670695,0.969000000000506,999.999999796273,3,-0.3636,-1,0,15,7,2,2.06398348813102
778,1,NonStim,0,1,2494.97873333333,2495.94476666667,NaN,0.966000000000349,999.999999796273,4,1,1,1,25,6,1,1.03519668737023
780,1,NonStim,0,1,2501.35543333333,2502.33813333333,NaN,0.983000000000175,999.999999796273,3,0.6363,1,1,11,8,3,3.05188199389569
782,1,Stim,1,1,2507.6473,2508.61563333333,-0.0556000000001404,0.967999999999847,999.999999796273,4,-0.0909,-1,1,13,5,1,1.03305785123983
783,1,Stim,1,1,2510.95663333333,2511.91366666667,-0.065700000000561,0.957000000000335,999.999999796273,3,1,1,1,14,15,3,3.13479623824342
784,1,NonStim,0,1,2514.44096666667,2515.4085,NaN,0.968000000000302,999.999999796273,3,0.3636,1,1,20,12,2,2.06611570247869
785,1,Stim,1,1,2517.79066666667,2518.7999,-0.0559666666667908,1.00900000000001,999.999999796273,1,-0.0909,-1,0,13,7,3,2.97324083250739
786,1,NonStim,0,1,2520.95863333333,2521.92586666667,NaN,0.967000000000553,999.999999796273,4,0.1818,1,0,16,4,2,2.06825232678269
787,1,NonStim,0,1,2524.48383333333,2525.4608,NaN,0.977000000000317,999.999999796273,1,-0.1818,-1,1,19,5,2,2.04708290685706
788,1,Stim,1,1,2527.88366666667,2528.85773333333,-0.0511666666666315,0.97400000000016,999.999999796273,1,0.0909,1,0,15,2,1,1.02669404517437
789,1,Stim,1,1,2531.30976666667,2532.30846666667,-0.0537333333336392,0.999000000000251,999.999999796273,1,-0.6363,-1,1,16,5,1,1.00100100100075
790,1,Stim,1,1,2534.7187,2535.68603333333,-0.063366666667207,0.968000000000302,999.999999796273,2,-0.4545,-1,1,15,13,2,2.06611570247869
791,1,Stim,1,1,2538.15106666667,2539.11716666667,-0.0653999999999542,0.966000000000349,999.999999796273,2,0.6363,1,0,17,6,2,2.07039337474045
792,1,NonStim,0,1,2541.4447,2542.42116666667,NaN,0.976999999999862,999.999999796273,3,-0.4545,-1,0,18,15,5,5.11770726714504
793,1,Stim,1,1,2544.74473333333,2545.70226666667,-0.0634333333332506,0.958000000000538,999.999999796273,3,-0.6363,-1,0,21,11,5,5.21920668058162
794,1,NonStim,0,1,2548.19536666667,2549.17093333333,NaN,0.975000000000364,999.999999796273,3,0.4545,1,1,20,9,3,3.07692307692193
796,1,Stim,1,1,2554.347,2555.31966666667,-0.0579999999999927,0.972999999999956,999.999999796273,1,-0.4545,-1,1,17,5,3,3.08324768756437
798,1,NonStim,0,1,2560.91433333333,2561.8956,NaN,0.981000000000222,999.999999796273,4,0.4545,1,1,9,4,2,2.03873598368965
799,1,NonStim,0,1,2564.37283333333,2565.34656666667,NaN,0.97400000000016,999.999999796273,1,-0.0909,-1,1,15,7,0,0
800,1,Stim,1,1,2567.74826666667,2568.73206666667,-0.0509666666666817,0.984000000000378,999.999999796273,1,0.3636,1,0,17,3,1,1.01626016260124
801,1,NonStim,0,1,2570.90616666667,2571.88233333333,NaN,0.976000000000113,999.999999796273,2,0.3636,1,1,19,5,1,1.02459016393431
802,1,Stim,1,1,2574.41643333333,2575.4094,-0.0585333333337985,0.993000000000393,999.999999796273,3,0.3636,1,1,9,14,0,0
803,1,Stim,1,1,2577.84143333333,2578.82523333333,-0.0603333333328919,0.983999999999924,999.999999796273,2,0.0909,1,1,17,6,1,1.0162601626017
804,1,NonStim,0,1,2581.25873333333,2582.22543333333,NaN,0.967000000000098,999.999999796273,1,0.6363,1,1,15,6,2,2.06825232678366
805,1,Stim,1,1,2584.4085,2585.40133333333,-0.0482666666666773,0.992999999999938,999.999999796273,4,-0.1818,-1,1,23,2,1,1.00704934541799
806,1,Stim,1,1,2587.78426666667,2588.7588,-0.05026666666663,0.97400000000016,999.999999796273,1,1,1,1,16,6,2,2.05338809034874
807,1,NonStim,0,1,2590.97653333333,2591.9631,NaN,0.987000000000535,999.999999796273,4,-0.1818,-1,0,19,7,4,4.05268490374654
808,1,Stim,1,1,2594.18513333333,2595.16036666667,-0.0540666666665857,0.974999999999909,999.999999796273,4,-0.3636,-1,1,11,4,1,1.02564102564112
809,1,NonStim,0,1,2597.528,2598.49273333333,NaN,0.964000000000397,999.999999796273,1,0.4545,1,1,13,5,3,3.11203319501947
810,1,NonStim,0,1,2600.87756666667,2601.84276666667,NaN,0.965000000000146,999.999999796273,2,1,1,1,14,17,4,4.14507772020663
811,1,NonStim,0,1,2605.5951,2606.55603333333,NaN,0.96100000000024,999.999999796273,2,0.4545,1,1,18,6,0,0
812,1,Stim,1,1,2608.9791,2609.95413333333,-0.0530666666668367,0.975000000000364,999.999999796273,4,0.1818,1,1,15,7,1,1.02564102564064
813,1,NonStim,0,1,2612.4211,2613.3956,NaN,0.97400000000016,999.999999796273,1,-1,-1,1,12,4,0,0
815,1,Stim,1,1,2619.14726666667,2620.11283333333,-0.0545666666666875,0.965000000000146,999.999999796273,4,0.0909,1,0,14,5,3,3.10880829015497
816,1,Stim,1,1,2622.5818,2623.5482,-0.0555333333331873,0.967000000000098,999.999999796273,1,0.4545,1,1,10,1,0,0
817,1,NonStim,0,1,2625.84,2626.8253,NaN,0.985999999999876,999.999999796273,3,-1,-1,1,10,6,1,1.01419878296159
818,1,Stim,1,1,2629.42483333333,2630.3976,-0.0565666666666402,0.972999999999956,999.999999796273,3,-0.1818,-1,0,11,10,0,0
819,1,NonStim,0,1,2632.79106666667,2633.7605,NaN,0.969000000000506,999.999999796273,1,1,1,1,15,6,3,3.09597523219653
821,1,Stim,1,1,2637.70083333333,2638.6573,-0.0617666666671539,0.957000000000335,999.999999796273,2,1,1,1,15,12,3,3.13479623824342
823,1,NonStim,0,1,2643.59386666667,2644.5769,NaN,0.983000000000175,999.999999796273,4,-0.4545,-1,1,15,9,2,2.03458799593046
824,1,Stim,1,1,2646.96883333333,2647.94263333333,-0.0519666666668854,0.97400000000016,999.999999796273,1,0.1818,1,0,17,6,3,3.08008213552311
825,1,NonStim,0,1,2650.2102,2651.19336666667,NaN,0.983000000000629,999.999999796273,4,0.6363,1,1,13,4,2,2.03458799592952
826,1,Stim,1,1,2653.49493333333,2654.46856666667,-0.0692333333336137,0.97400000000016,999.999999796273,3,-1,-1,1,14,10,3,3.08008213552311
828,1,Stim,1,1,2659.45343333333,2660.43573333333,-0.04873333333353,0.981999999999971,999.999999796273,2,0.3636,1,1,15,9,3,3.0549898167007
830,1,Stim,1,1,2665.0541,2666.01326666667,-0.0633333333335031,0.959000000000287,999.999999796273,2,-0.6363,-1,1,17,9,3,3.12825860271022
831,1,Stim,1,1,2668.3964,2669.36293333333,-0.053133333333335,0.966000000000349,999.999999796273,1,-1,-1,1,12,5,1,1.03519668737023
833,1,Stim,1,1,2673.51456666667,2674.48906666667,-0.0515000000000327,0.975000000000364,999.999999796273,3,0.1818,1,1,16,12,1,1.02564102564064
834,1,NonStim,0,1,2676.91423333333,2677.90496666667,NaN,0.990000000000236,999.999999796273,4,-0.4545,-1,1,13,6,2,2.02020202020154
836,1,NonStim,0,1,2681.92396666667,2682.92583333333,NaN,1.00200000000041,999.999999796273,4,-0.0909,-1,0,14,5,3,2.99401197604669
837,1,NonStim,0,1,2685.3404,2686.3081,NaN,0.968000000000302,999.999999796273,2,1,1,1,14,15,3,3.09917355371804
838,1,Stim,1,1,2688.72493333333,2689.70033333333,-0.05676666666659,0.976000000000113,999.999999796273,1,0.4545,1,1,19,3,1,1.02459016393431
839,1,NonStim,0,1,2692.03373333333,2693.00766666667,NaN,0.97400000000016,999.999999796273,4,0.3636,1,0,13,7,2,2.05338809034874
840,1,Stim,1,1,2695.42553333333,2696.39316666667,-0.0510666666664292,0.968000000000302,999.999999796273,2,-1,-1,1,17,9,1,1.03305785123935
841,1,NonStim,0,1,2698.7347,2699.70776666667,NaN,0.972999999999956,999.999999796273,4,0.6363,1,1,10,3,1,1.02774922918812
842,1,NonStim,0,1,2702.13523333333,2703.1105,NaN,0.975000000000364,999.999999796273,1,-0.4545,-1,1,15,5,1,1.02564102564064
847,1,Stim,1,1,2716.67846666667,2717.64393333333,-0.0583999999998923,0.965000000000146,999.999999796273,2,-0.3636,-1,0,15,10,1,1.03626943005166
849,1,Stim,1,1,2723.18,2724.16296666667,-0.0496666666663259,0.983000000000175,999.999999796273,2,-0.1818,-1,1,15,10,2,2.03458799593046
850,1,NonStim,0,1,2726.46363333333,2727.439,NaN,0.976000000000113,999.999999796273,2,-0.1818,-1,0,13,10,3,3.07377049180292
851,1,NonStim,0,1,2729.87226666667,2730.8398,NaN,0.967000000000098,999.999999796273,3,-0.4545,-1,1,14,9,5,5.17063081695914
852,1,NonStim,0,1,2733.07303333333,2734.046,NaN,0.972999999999956,999.999999796273,1,-0.6363,-1,1,22,5,4,4.1109969167525
853,1,Stim,1,1,2736.40606666667,2737.39203333333,-0.0471666666667261,0.985999999999876,999.999999796273,3,0.0909,1,0,11,10,2,2.02839756592318
855,1,NonStim,0,1,2742.30746666667,2743.28943333333,NaN,0.982000000000426,999.999999796273,3,-0.0909,-1,0,20,11,1,1.01832993889976
856,1,Stim,1,1,2745.52413333333,2746.5063,-0.0606333333339535,0.981999999999971,999.999999796273,4,-1,-1,1,13,3,2,2.03665987780047
857,1,NonStim,0,1,2749.00026666667,2749.9655,NaN,0.965000000000146,999.999999796273,2,-0.4545,-1,1,17,10,4,4.14507772020663
859,1,Stim,1,1,2754.72663333333,2755.69953333333,-0.061200000000099,0.973000000000411,999.999999796273,3,-0.3636,-1,0,21,12,1,1.02774922918764
860,1,Stim,1,1,2758.07666666667,2759.04203333333,-0.0559333333335417,0.965999999999894,999.999999796273,4,1,1,1,15,4,4,4.14078674948285
861,1,Stim,1,1,2761.41886666667,2762.40143333333,-0.0519000000003871,0.983000000000175,999.999999796273,1,0.1818,1,1,13,5,3,3.05188199389569
864,1,Stim,1,1,2770.08663333333,2771.04503333333,-0.059099999999944,0.959000000000287,999.999999796273,2,0.1818,1,0,16,10,4,4.17101147028029
866,1,Stim,1,1,2774.96206666667,2775.93796666667,-0.0516999999999825,0.974999999999909,999.999999796273,4,-0.4545,-1,1,13,5,2,2.05128205128224
867,1,Stim,1,1,2778.37943333333,2779.35486666667,-0.0603333333333467,0.974999999999909,999.999999796273,1,-0.1818,-1,0,13,4,1,1.02564102564112
868,1,NonStim,0,1,2781.6968,2782.66213333333,NaN,0.965999999999894,999.999999796273,1,-0.0909,-1,1,12,5,1,1.03519668737071
869,1,Stim,1,1,2784.93896666667,2785.92076666667,-0.0526333333332332,0.982000000000426,999.999999796273,1,-0.4545,-1,1,12,6,2,2.03665987779952
871,1,NonStim,0,1,2790.15616666667,2791.1224,NaN,0.965999999999894,999.999999796273,2,0.6363,1,0,10,5,2,2.07039337474143
873,1,Stim,1,1,2796.6152,2797.58066666667,-0.0572000000001935,0.965000000000146,999.999999796273,3,0.3636,1,0,11,12,4,4.14507772020663
877,1,NonStim,0,1,2811.7689,2812.7333,NaN,0.9650000000006,999.999999796273,3,0.3636,1,1,12,13,1,1.03626943005117
878,1,NonStim,0,1,2815.1931,2816.1589,NaN,0.965000000000146,999.999999796273,2,0.3636,1,1,17,15,1,1.03626943005166
879,1,NonStim,0,1,2818.50276666667,2819.48146666667,NaN,0.979000000000269,999.999999796273,4,-0.3636,-1,0,18,9,5,5.10725229826213
880,1,Stim,1,1,2821.895,2822.86146666667,-0.0600666666664438,0.967000000000098,999.999999796273,4,0.6363,1,1,13,5,2,2.06825232678366
881,1,NonStim,0,1,2825.537,2826.51126666667,NaN,0.97400000000016,999.999999796273,3,-0.1818,-1,1,16,6,0,0
882,1,Stim,1,1,2829.01266666667,2829.99016666667,-0.0566333333331386,0.978000000000065,999.999999796273,1,-0.6363,-1,1,12,4,2,2.04498977505099
884,1,NonStim,0,1,2835.29603333333,2836.28296666667,NaN,0.986000000000331,999.999999796273,1,1,1,1,17,7,3,3.04259634888336
885,1,NonStim,0,1,2838.67286666667,2839.64643333333,NaN,0.974000000000615,999.999999796273,3,-0.3636,-1,1,16,8,2,2.05338809034778
886,1,NonStim,0,1,2842.32246666667,2843.2957,NaN,0.973000000000411,999.999999796273,4,-0.1818,-1,0,17,2,0,0
887,1,NonStim,0,1,2846.05686666667,2847.0401,NaN,0.984000000000378,999.999999796273,1,-1,-1,1,16,3,1,1.01626016260124
888,1,Stim,1,1,2849.61513333333,2850.5946,-0.0559666666667908,0.979000000000269,999.999999796273,1,0.0909,1,0,16,5,2,2.04290091930485
889,1,Stim,1,1,2852.8242,2853.7975,-0.0552000000002408,0.973000000000411,999.999999796273,3,-1,-1,0,16,7,3,3.08324768756293
890,1,Stim,1,1,2856.15876666667,2857.13993333333,-0.0587000000000444,0.981000000000222,999.999999796273,4,0.4545,1,1,14,7,1,1.01936799184483
892,1,NonStim,0,1,2862.3091,2863.26633333333,NaN,0.957000000000335,999.999999796273,3,0.4545,1,1,15,9,1,1.04493207941447
893,1,NonStim,0,1,2865.69206666667,2866.66716666667,NaN,0.974999999999909,999.999999796273,3,0.0909,1,0,12,8,3,3.07692307692336
895,1,Stim,1,1,2870.5432,2871.51046666667,-0.0609666666669,0.967000000000553,999.999999796273,3,-0.1818,-1,1,16,12,3,3.10237849017403
896,1,Stim,1,1,2873.81013333333,2874.8006,-0.0471000000002277,0.990000000000236,999.999999796273,1,-0.3636,-1,0,16,5,2,2.02020202020154
897,1,NonStim,0,1,2877.0694,2878.0447,NaN,0.974999999999909,999.999999796273,4,0.1818,1,1,13,3,2,2.05128205128224
898,1,Stim,1,1,2880.5538,2881.51993333333,-0.0595333333335475,0.965999999999894,999.999999796273,2,0.4545,1,1,13,8,2,2.07039337474143
900,1,NonStim,0,1,2885.41286666667,2886.37843333333,NaN,0.966000000000349,999.999999796273,1,-0.3636,-1,1,19,6,2,2.07039337474045
901,1,NonStim,0,1,2888.94603333333,2889.91293333333,NaN,0.965999999999894,999.999999796273,3,-0.6363,-1,0,15,7,3,3.10559006211214
903,1,Stim,1,1,2894.32163333333,2895.32456666667,-0.0657666666666046,1.00300000000016,999.999999796273,2,0.0909,1,1,17,8,0,0
904,1,NonStim,0,1,2897.7886,2898.76426666667,NaN,0.976000000000113,999.999999796273,4,1,1,1,14,4,2,2.04918032786862
905,1,Stim,1,1,2901.3644,2902.338,-0.0497000000000298,0.974000000000615,999.999999796273,3,-0.6363,-1,0,16,10,3,3.08008213552167
906,1,Stim,1,1,2904.67363333333,2905.65483333333,-0.0531999999998334,0.981000000000222,999.999999796273,4,-0.3636,-1,0,12,6,0,0
907,1,Stim,1,1,2908.3073,2909.26523333333,-0.063799999999901,0.958000000000084,999.999999796273,2,-0.0909,-1,1,19,6,1,1.04384133611682
908,1,Stim,1,1,2911.67453333333,2912.64743333333,-0.0511666666666315,0.972999999999956,999.999999796273,2,0.3636,1,1,14,12,4,4.1109969167525
910,1,NonStim,0,1,2919.61723333333,2920.58693333333,NaN,0.969000000000051,999.999999796273,3,-1,-1,0,14,5,1,1.03199174406599
911,1,Stim,1,1,2923.0266,2924.00846666667,-0.0547333333329334,0.981999999999971,999.999999796273,4,0.0909,1,1,13,1,0,0
912,1,Stim,1,1,2926.49336666667,2927.46123333333,-0.0529999999998836,0.967999999999847,999.999999796273,4,0.3636,1,1,14,9,3,3.0991735537195
913,1,NonStim,0,1,2929.95276666667,2930.92116666667,NaN,0.969000000000051,999.999999796273,3,1,1,1,20,7,1,1.03199174406599
914,1,NonStim,0,1,2933.37746666667,2934.34363333333,NaN,0.965999999999894,999.999999796273,2,-0.0909,-1,0,13,12,0,0
915,1,Stim,1,1,2936.77893333333,2937.76153333333,-0.04796666666698,0.983000000000175,999.999999796273,1,-0.0909,-1,0,21,6,0,0
916,1,Stim,1,1,2940.45433333333,2941.42783333333,-0.0553333333336923,0.973000000000411,999.999999796273,3,-0.0909,-1,1,16,9,3,3.08324768756293
917,1,NonStim,0,1,2943.82196666667,2944.78693333333,NaN,0.965000000000146,999.999999796273,4,0.0909,1,0,11,2,2,2.07253886010331
918,1,NonStim,0,1,2947.22143333333,2948.19826666667,NaN,0.976999999999862,999.999999796273,1,0.3636,1,1,14,2,2,2.04708290685802
920,1,Stim,1,1,2952.45596666667,2953.4217,-0.0586666666667952,0.965999999999894,999.999999796273,4,-0.0909,-1,0,10,3,0,0
922,1,NonStim,0,1,2958.99803333333,2959.96723333333,NaN,0.969000000000506,999.999999796273,2,-0.3636,-1,1,17,10,4,4.12796697626204
923,1,NonStim,0,1,2962.37323333333,2963.33103333333,NaN,0.958000000000538,999.999999796273,3,0.6363,1,1,14,9,2,2.08768267223265
925,1,NonStim,0,1,2968.09963333333,2969.09903333333,NaN,1.00000000000045,999.999999796273,1,0.6363,1,1,26,7,4,3.99999999999818
934,1,NonStim,0,1,3006.50523333333,3007.46443333333,NaN,0.959000000000287,999.999999796273,2,0.4545,1,1,16,2,1,1.04275286757007
935,1,Stim,1,1,3009.965,3010.93763333333,-0.0535666666669385,0.972999999999956,999.999999796273,1,0.3636,1,1,17,6,1,1.02774922918812
936,1,Stim,1,1,3013.3143,3014.2876,-0.0553000000004431,0.972999999999956,999.999999796273,3,0.4545,1,1,15,6,3,3.08324768756437
937,1,Stim,1,1,3016.75616666667,3017.72406666667,-0.0549000000005435,0.968000000000302,999.999999796273,2,-0.4545,-1,1,11,9,0,0
940,1,NonStim,0,1,3026.62403333333,3027.5907,NaN,0.966000000000349,999.999999796273,4,-1,-1,0,15,5,1,1.03519668737023
953,1,NonStim,0,1,3081.9162,3082.88196666667,NaN,0.965000000000146,999.999999796273,2,-1,-1,0,10,9,2,2.07253886010331
954,1,Stim,1,1,3085.2502,3086.22513333333,-0.0515333333332819,0.974999999999909,999.999999796273,2,1,1,1,18,8,1,1.02564102564112
955,1,Stim,1,1,3088.6097,3089.59493333333,-0.0570333333339477,0.985000000000127,999.999999796273,4,-0.6363,-1,0,10,4,2,2.03045685279162
956,1,NonStim,0,1,3092.26746666667,3093.24436666667,NaN,0.977000000000317,999.999999796273,4,0.4545,1,0,14,2,0,0
957,1,Stim,1,1,3095.6779,3096.6456,-0.063833333333605,0.968000000000302,999.999999796273,1,1,1,1,15,2,1,1.03305785123935
960,1,NonStim,0,1,3105.5694,3106.52696666667,NaN,0.95699999999988,999.999999796273,2,0.0909,1,1,10,14,1,1.04493207941497
961,1,Stim,1,1,3110.1535,3111.12286666667,-0.0575666666663892,0.969000000000051,999.999999796273,4,-0.1818,-1,1,18,5,1,1.03199174406599
962,1,Stim,1,1,3113.61366666667,3114.58703333333,-0.0593333333335977,0.97400000000016,999.999999796273,1,0.6363,1,1,16,6,3,3.08008213552311
963,1,NonStim,0,1,3116.93093333333,3117.90446666667,NaN,0.97400000000016,999.999999796273,3,0.1818,1,1,17,8,2,2.05338809034874
965,1,NonStim,0,1,3123.53933333333,3124.49726666667,NaN,0.958000000000084,999.999999796273,2,0.1818,1,1,11,11,1,1.04384133611682
966,1,Stim,1,1,3127.01596666667,3127.98193333333,-0.0624000000002525,0.966000000000349,999.999999796273,3,1,1,1,16,8,1,1.03519668737023
969,1,NonStim,0,1,3135.03393333333,3135.9987,NaN,0.965000000000146,999.999999796273,1,0.1818,1,0,18,6,2,2.07253886010331
970,1,NonStim,0,1,3138.8415,3139.8154,NaN,0.97400000000016,999.999999796273,1,0.0909,1,1,15,4,1,1.02669404517437
979,1,Stim,1,1,3178.1148,3179.0883,-0.056999999999789,0.974000000000615,999.999999796273,2,0.6363,1,0,16,11,4,4.10677618069556
981,1,NonStim,0,1,3184.10746666667,3185.09316666667,NaN,0.985999999999876,999.999999796273,1,0.4545,1,1,15,4,2,2.02839756592318
982,1,Stim,1,1,3187.4248,3188.39416666667,-0.0549333333337927,0.9699999999998,999.999999796273,4,0.1818,1,0,11,4,1,1.03092783505176
983,1,NonStim,0,1,3190.8666,3191.83356666667,NaN,0.967000000000098,999.999999796273,2,-0.6363,-1,0,14,15,3,3.10237849017549
989,1,Stim,1,1,3216.31193333333,3217.28493333333,-0.0527666666666846,0.973000000000411,999.999999796273,3,-0.4545,-1,0,17,7,1,1.02774922918764
990,1,Stim,1,1,3219.87993333333,3220.83566666667,-0.0658333333331029,0.956000000000131,999.999999796273,3,0.6363,1,1,11,7,3,3.1380753138071
994,1,NonStim,0,1,3236.8642,3237.83873333333,NaN,0.974000000000615,999.999999796273,1,-0.1818,-1,0,14,6,1,1.02669404517389
999,1,NonStim,0,1,3251.0009,3251.96516666667,NaN,0.965000000000146,999.999999796273,4,-0.6363,-1,1,18,1,0,0
1000,1,Stim,1,1,3254.45063333333,3255.41513333333,-0.0474666666668782,0.965000000000146,999.999999796273,4,0.3636,1,0,18,2,2,2.07253886010331
1001,1,NonStim,0,1,3258.70193333333,3259.6657,NaN,0.963999999999942,999.999999796273,3,0.0909,1,1,15,2,0,0
1002,1,Stim,1,1,3262.05263333333,3263.0088,-0.0669333333330542,0.956000000000131,999.999999796273,3,0.6363,1,1,18,8,2,2.09205020920473
1003,1,NonStim,0,1,3265.41073333333,3266.3838,NaN,0.972999999999956,999.999999796273,1,-0.1818,-1,1,10,3,2,2.05549845837625
1005,1,Stim,1,1,3271.74446666667,3272.70286666667,-0.0652000000004591,0.958000000000538,999.999999796273,2,0.1818,1,0,18,7,2,2.08768267223265
1007,1,Stim,1,1,3278.91216666667,3279.89456666667,-0.0559666666663361,0.981999999999971,999.999999796273,4,-0.3636,-1,0,13,3,1,1.01832993890023
1013,1,NonStim,0,1,3302.84986666667,3303.82486666667,NaN,0.975000000000364,999.999999796273,2,1,1,1,10,12,1,1.02564102564064
1020,1,NonStim,0,1,3331.32953333333,3332.30363333333,NaN,0.97400000000016,999.999999796273,3,-1,-1,1,21,6,3,3.08008213552311
1021,1,Stim,1,1,3337.33786666667,3338.3039,-0.0575333333335948,0.965999999999894,999.999999796273,1,0.3636,1,1,17,6,2,2.07039337474143
1022,1,Stim,1,1,3340.51376666667,3341.49766666667,-0.04873333333353,0.983999999999924,999.999999796273,1,0.4545,1,1,16,6,3,3.04878048780511
1023,1,Stim,1,1,3344.03026666667,3344.9961,-0.0524333333332834,0.966000000000349,999.999999796273,3,0.4545,1,1,15,6,1,1.03519668737023
1027,1,Stim,1,1,3358.4993,3359.4648,-0.0607333333332463,0.965000000000146,999.999999796273,3,0.0909,1,1,12,11,0,0
1028,1,NonStim,0,1,3362.00056666667,3362.98336666667,NaN,0.983000000000175,999.999999796273,3,0.4545,1,1,14,7,1,1.01729399796523
1029,1,Stim,1,1,3365.55016666667,3366.5188,-0.0640333333335548,0.968000000000302,999.999999796273,4,-0.6363,-1,0,16,7,2,2.06611570247869
1033,1,Stim,1,1,3379.37786666667,3380.3471,-0.0613333333335504,0.970000000000255,999.999999796273,2,-0.4545,-1,0,12,11,1,1.03092783505128
1034,1,NonStim,0,1,3382.64443333333,3383.62056666667,NaN,0.976000000000113,999.999999796273,2,-0.0909,-1,1,13,9,1,1.02459016393431
