SourceFile,Monkey,SessionID,SessionIndex,Block,ConditionIndex,ConditionName,SignedCoherence,AbsCoherence,TowardCount,CorrectCount,TotalTrials,CorrectRate
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_003,3,nonStim,2,MonoL,-0.181818181818182,0.181818181818182,2,7,9,0.777777777777778
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_003,3,nonStim,2,MonoL,-0.0909090909090909,0.0909090909090909,6,3,9,0.333333333333333
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_003,3,nonStim,2,MonoL,0.0909090909090909,0.0909090909090909,5,5,9,0.555555555555556
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_003,3,nonStim,2,MonoL,0.181818181818182,0.181818181818182,6,6,9,0.666666666666667
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_003,3,nonStim,2,MonoL,0.363636363636364,0.363636363636364,5,5,9,0.555555555555556
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_003,3,nonStim,2,MonoL,0.454545454545455,0.454545454545455,8,8,9,0.888888888888889
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_003,3,nonStim,2,MonoL,0.636363636363636,0.636363636363636,9,9,9,1
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_003,3,nonStim,2,MonoL,1,1,9,9,9,1
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_003,3,nonStim,3,MonoR,-1,1,1,8,9,0.888888888888889
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_003,3,nonStim,3,MonoR,-0.636363636363636,0.636363636363636,2,7,9,0.777777777777778
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_003,3,nonStim,3,MonoR,-0.454545454545455,0.454545454545455,3,6,9,0.666666666666667
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_003,3,nonStim,3,MonoR,-0.363636363636364,0.363636363636364,2,7,9,0.777777777777778
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_003,3,nonStim,3,MonoR,-0.181818181818182,0.181818181818182,1,8,9,0.888888888888889
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_003,3,nonStim,3,MonoR,-0.0909090909090909,0.0909090909090909,5,4,9,0.444444444444444
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_003,3,nonStim,3,MonoR,0.0909090909090909,0.0909090909090909,6,6,9,0.666666666666667
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_003,3,nonStim,3,MonoR,0.181818181818182,0.181818181818182,4,4,9,0.444444444444444
